ts_utc,ticker,side,price,edge_cents,spread_cents,score,reason,status,status_reason
2026-04-12T01:22:41.935200+00:00,KXBTC15M-26APR112130-30,no,66,14,1,14.28,"asset=KXBTC15M, spot_now=73099.3950, spot_5m=73088.1000, secs_left=439, sigma=0.20, fair=52.1, market=66.5, conf=1.00",cooldown,cooldown_active_20s
2026-04-12T01:22:44.556631+00:00,KXBTC15M-26APR112130-30,no,66,14,1,14.28,"asset=KXBTC15M, spot_now=73099.3950, spot_5m=73088.1000, secs_left=436, sigma=0.20, fair=52.1, market=66.5, conf=1.00",cooldown,cooldown_active_18s
2026-04-12T01:22:47.575381+00:00,KXBTC15M-26APR112130-30,no,66,14,1,14.27,"asset=KXBTC15M, spot_now=73099.3950, spot_5m=73088.1000, secs_left=433, sigma=0.20, fair=52.1, market=66.5, conf=1.00",cooldown,cooldown_active_15s
2026-04-12T01:22:50.252017+00:00,KXBTC15M-26APR112130-30,no,66,14,1,14.26,"asset=KXBTC15M, spot_now=73099.3950, spot_5m=73088.1000, secs_left=430, sigma=0.20, fair=52.1, market=66.5, conf=1.00",cooldown,cooldown_active_12s
2026-04-12T01:22:52.975022+00:00,KXBTC15M-26APR112130-30,no,66,14,1,14.26,"asset=KXBTC15M, spot_now=73099.3950, spot_5m=73088.1000, secs_left=428, sigma=0.20, fair=52.1, market=66.5, conf=1.00",cooldown,cooldown_active_9s
2026-04-12T01:22:55.595800+00:00,KXBTC15M-26APR112130-30,no,66,14,1,14.25,"asset=KXBTC15M, spot_now=73099.3950, spot_5m=73088.1000, secs_left=425, sigma=0.20, fair=52.1, market=66.5, conf=1.00",cooldown,cooldown_active_7s
2026-04-12T01:22:58.412073+00:00,KXBTC15M-26APR112130-30,no,66,14,1,14.24,"asset=KXBTC15M, spot_now=73099.3950, spot_5m=73088.1000, secs_left=422, sigma=0.20, fair=52.1, market=66.5, conf=1.00",cooldown,cooldown_active_4s
2026-04-12T01:23:01.410813+00:00,KXBTC15M-26APR112130-30,no,66,14,1,14.24,"asset=KXBTC15M, spot_now=73099.3950, spot_5m=73088.1000, secs_left=419, sigma=0.20, fair=52.1, market=66.5, conf=1.00",cooldown,cooldown_active_1s
2026-04-12T01:23:04.141678+00:00,KXBTC15M-26APR112130-30,no,66,11,1,10.84,"asset=KXBTC15M, spot_now=73099.3950, spot_5m=73069.9900, secs_left=416, sigma=0.20, fair=55.5, market=66.5, conf=1.00",dry_run,
2026-04-12T01:23:07.136166+00:00,KXBTC15M-26APR112130-30,no,66,11,1,10.83,"asset=KXBTC15M, spot_now=73099.3950, spot_5m=73069.9900, secs_left=414, sigma=0.20, fair=55.5, market=66.5, conf=1.00",cooldown,cooldown_active_57s
2026-04-12T01:23:09.836174+00:00,KXBTC15M-26APR112130-30,no,66,11,1,10.81,"asset=KXBTC15M, spot_now=73099.3950, spot_5m=73069.9900, secs_left=411, sigma=0.20, fair=55.5, market=66.5, conf=1.00",cooldown,cooldown_active_54s
2026-04-12T01:23:12.776861+00:00,KXBTC15M-26APR112130-30,no,66,12,1,11.82,"asset=KXBTC15M, spot_now=73093.9050, spot_5m=73069.9900, secs_left=408, sigma=0.20, fair=54.5, market=66.5, conf=1.00",cooldown,cooldown_active_51s
2026-04-12T01:23:15.478786+00:00,KXBTC15M-26APR112130-30,no,66,12,1,11.87,"asset=KXBTC15M, spot_now=73093.5850, spot_5m=73069.9900, secs_left=405, sigma=0.20, fair=54.5, market=66.5, conf=1.00",cooldown,cooldown_active_48s
2026-04-12T01:23:18.415635+00:00,KXBTC15M-26APR112130-30,no,66,12,1,11.85,"asset=KXBTC15M, spot_now=73093.5850, spot_5m=73069.9900, secs_left=402, sigma=0.20, fair=54.5, market=66.5, conf=1.00",cooldown,cooldown_active_45s
2026-04-12T01:23:21.164968+00:00,KXBTC15M-26APR112130-30,no,66,12,1,11.83,"asset=KXBTC15M, spot_now=73093.5850, spot_5m=73069.9900, secs_left=399, sigma=0.20, fair=54.5, market=66.5, conf=1.00",cooldown,cooldown_active_42s
2026-04-12T01:23:23.940603+00:00,KXBTC15M-26APR112130-30,no,66,12,1,11.82,"asset=KXBTC15M, spot_now=73093.5850, spot_5m=73069.9900, secs_left=397, sigma=0.20, fair=54.5, market=66.5, conf=1.00",cooldown,cooldown_active_40s
2026-04-12T01:23:26.948516+00:00,KXBTC15M-26APR112130-30,no,66,14,1,13.49,"asset=KXBTC15M, spot_now=73084.8050, spot_5m=73069.9900, secs_left=394, sigma=0.20, fair=52.9, market=66.5, conf=1.00",cooldown,cooldown_active_37s
2026-04-12T01:23:29.973222+00:00,KXBTC15M-26APR112130-30,no,66,14,1,13.92,"asset=KXBTC15M, spot_now=73082.5350, spot_5m=73069.9900, secs_left=391, sigma=0.20, fair=52.4, market=66.5, conf=1.00",cooldown,cooldown_active_34s
2026-04-12T01:23:32.721547+00:00,KXBTC15M-26APR112130-30,no,66,14,1,13.47,"asset=KXBTC15M, spot_now=73084.8050, spot_5m=73069.9900, secs_left=388, sigma=0.20, fair=52.9, market=66.5, conf=1.00",cooldown,cooldown_active_31s
2026-04-12T01:23:35.705803+00:00,KXBTC15M-26APR112130-30,no,66,13,1,12.61,"asset=KXBTC15M, spot_now=73089.1650, spot_5m=73069.9900, secs_left=385, sigma=0.20, fair=53.7, market=66.5, conf=1.00",cooldown,cooldown_active_28s
2026-04-12T01:23:38.670340+00:00,KXBTC15M-26APR112130-30,no,66,13,1,12.6,"asset=KXBTC15M, spot_now=73089.1650, spot_5m=73069.9900, secs_left=382, sigma=0.20, fair=53.8, market=66.5, conf=1.00",cooldown,cooldown_active_25s
2026-04-12T01:23:41.478433+00:00,KXBTC15M-26APR112130-30,no,66,13,1,12.58,"asset=KXBTC15M, spot_now=73089.1550, spot_5m=73069.9900, secs_left=379, sigma=0.20, fair=53.8, market=66.5, conf=1.00",cooldown,cooldown_active_22s
2026-04-12T01:23:44.515997+00:00,KXBTC15M-26APR112130-30,no,66,13,1,12.57,"asset=KXBTC15M, spot_now=73089.1650, spot_5m=73069.9900, secs_left=376, sigma=0.20, fair=53.8, market=66.5, conf=1.00",cooldown,cooldown_active_19s
2026-04-12T01:23:47.575554+00:00,KXBTC15M-26APR112130-30,no,66,13,1,12.55,"asset=KXBTC15M, spot_now=73089.1550, spot_5m=73069.9900, secs_left=373, sigma=0.20, fair=53.8, market=66.5, conf=1.00",cooldown,cooldown_active_16s
2026-04-12T01:23:50.527961+00:00,KXBTC15M-26APR112130-30,no,66,13,1,12.54,"asset=KXBTC15M, spot_now=73089.1550, spot_5m=73069.9900, secs_left=370, sigma=0.20, fair=53.8, market=66.5, conf=1.00",cooldown,cooldown_active_13s
2026-04-12T01:23:53.467782+00:00,KXBTC15M-26APR112130-30,no,66,13,1,12.52,"asset=KXBTC15M, spot_now=73089.1550, spot_5m=73069.9900, secs_left=367, sigma=0.20, fair=53.8, market=66.5, conf=1.00",cooldown,cooldown_active_10s
2026-04-12T01:23:56.228545+00:00,KXBTC15M-26APR112130-30,no,66,13,1,12.51,"asset=KXBTC15M, spot_now=73089.1550, spot_5m=73069.9900, secs_left=364, sigma=0.20, fair=53.8, market=66.5, conf=1.00",cooldown,cooldown_active_7s
2026-04-12T01:23:58.937184+00:00,KXBTC15M-26APR112130-30,no,66,13,1,12.49,"asset=KXBTC15M, spot_now=73089.1550, spot_5m=73069.9900, secs_left=362, sigma=0.20, fair=53.9, market=66.5, conf=1.00",cooldown,cooldown_active_5s
2026-04-12T01:24:02.176664+00:00,KXBTC15M-26APR112130-30,no,66,14,1,13.8,"asset=KXBTC15M, spot_now=73089.1550, spot_5m=73076.5300, secs_left=359, sigma=0.20, fair=52.6, market=66.5, conf=1.00",cooldown,cooldown_active_1s
2026-04-12T01:26:02.721138+00:00,KXBTC15M-26APR112130-30,no,63,13,8,9.98,"asset=KXBTC15M, spot_now=73087.5550, spot_5m=73088.1600, secs_left=238, sigma=0.20, fair=49.8, market=63.0, conf=0.85",dry_run,
2026-04-12T01:26:05.559535+00:00,KXBTC15M-26APR112130-30,no,63,10,8,7.34,"asset=KXBTC15M, spot_now=73099.9950, spot_5m=73088.1600, secs_left=235, sigma=0.20, fair=53.0, market=63.0, conf=0.85",cooldown,cooldown_active_57s
2026-04-12T01:26:17.022979+00:00,KXBTC15M-26APR112130-30,no,61,11,4,8.88,"asset=KXBTC15M, spot_now=73087.5650, spot_5m=73088.1600, secs_left=223, sigma=0.20, fair=49.8, market=61.0, conf=0.85",cooldown,cooldown_active_45s
2026-04-12T01:26:19.879348+00:00,KXBTC15M-26APR112130-30,no,61,11,4,8.88,"asset=KXBTC15M, spot_now=73087.5650, spot_5m=73088.1600, secs_left=221, sigma=0.20, fair=49.8, market=61.0, conf=0.85",cooldown,cooldown_active_42s
2026-04-12T01:26:22.601702+00:00,KXBTC15M-26APR112130-30,no,61,11,4,8.88,"asset=KXBTC15M, spot_now=73087.5550, spot_5m=73088.1600, secs_left=218, sigma=0.20, fair=49.8, market=61.0, conf=0.85",cooldown,cooldown_active_40s
2026-04-12T01:26:25.547616+00:00,KXBTC15M-26APR112130-30,no,61,11,4,8.88,"asset=KXBTC15M, spot_now=73087.5650, spot_5m=73088.1600, secs_left=215, sigma=0.20, fair=49.8, market=61.0, conf=0.85",cooldown,cooldown_active_37s
2026-04-12T01:26:28.182299+00:00,KXBTC15M-26APR112130-30,no,61,13,4,10.55,"asset=KXBTC15M, spot_now=73080.1250, spot_5m=73088.1600, secs_left=212, sigma=0.20, fair=47.9, market=61.0, conf=0.85",cooldown,cooldown_active_34s
2026-04-12T01:26:31.399274+00:00,KXBTC15M-26APR112130-30,no,61,13,4,10.54,"asset=KXBTC15M, spot_now=73080.1850, spot_5m=73088.1600, secs_left=210, sigma=0.20, fair=47.9, market=61.0, conf=0.85",cooldown,cooldown_active_31s
2026-04-12T01:26:33.974684+00:00,KXBTC15M-26APR112130-30,no,61,13,4,10.56,"asset=KXBTC15M, spot_now=73080.1850, spot_5m=73088.1600, secs_left=206, sigma=0.20, fair=47.9, market=61.0, conf=0.85",cooldown,cooldown_active_28s
2026-04-12T01:26:36.850465+00:00,KXBTC15M-26APR112130-30,no,61,13,4,10.57,"asset=KXBTC15M, spot_now=73080.1850, spot_5m=73088.1600, secs_left=204, sigma=0.20, fair=47.9, market=61.0, conf=0.85",cooldown,cooldown_active_25s
2026-04-12T01:26:39.719188+00:00,KXBTC15M-26APR112130-30,no,61,13,4,10.58,"asset=KXBTC15M, spot_now=73080.1850, spot_5m=73088.1600, secs_left=201, sigma=0.20, fair=47.8, market=61.0, conf=0.85",cooldown,cooldown_active_23s
2026-04-12T01:26:42.785210+00:00,KXBTC15M-26APR112130-30,no,61,15,4,12.08,"asset=KXBTC15M, spot_now=73073.7650, spot_5m=73088.1600, secs_left=198, sigma=0.20, fair=46.1, market=61.0, conf=0.85",cooldown,cooldown_active_19s
2026-04-12T01:26:45.495571+00:00,KXBTC15M-26APR112130-30,no,61,15,4,12.1,"asset=KXBTC15M, spot_now=73073.7650, spot_5m=73088.1600, secs_left=195, sigma=0.20, fair=46.1, market=61.0, conf=0.85",cooldown,cooldown_active_17s
2026-04-12T01:26:48.281143+00:00,KXBTC15M-26APR112130-30,no,61,15,4,12.13,"asset=KXBTC15M, spot_now=73073.7650, spot_5m=73088.1600, secs_left=192, sigma=0.20, fair=46.0, market=61.0, conf=0.85",cooldown,cooldown_active_14s
2026-04-12T01:26:50.932674+00:00,KXBTC15M-26APR112130-30,no,61,15,4,12.15,"asset=KXBTC15M, spot_now=73073.7650, spot_5m=73088.1600, secs_left=190, sigma=0.20, fair=46.0, market=61.0, conf=0.85",cooldown,cooldown_active_11s
2026-04-12T01:26:53.677993+00:00,KXBTC15M-26APR112130-30,no,61,15,4,12.17,"asset=KXBTC15M, spot_now=73073.7650, spot_5m=73088.1600, secs_left=187, sigma=0.20, fair=46.0, market=61.0, conf=0.85",cooldown,cooldown_active_9s
2026-04-12T01:26:56.217067+00:00,KXBTC15M-26APR112130-30,no,61,15,4,12.46,"asset=KXBTC15M, spot_now=73072.6750, spot_5m=73088.1600, secs_left=184, sigma=0.20, fair=45.6, market=61.0, conf=0.85",cooldown,cooldown_active_6s
2026-04-12T01:26:59.341188+00:00,KXBTC15M-26APR112130-30,no,61,16,4,12.89,"asset=KXBTC15M, spot_now=73071.0050, spot_5m=73088.1600, secs_left=181, sigma=0.20, fair=45.1, market=61.0, conf=0.85",cooldown,cooldown_active_3s
2026-04-12T01:27:01.976057+00:00,KXBTC15M-26APR112130-30,no,61,19,4,11.81,"asset=KXBTC15M, spot_now=73071.0050, spot_5m=73099.4000, secs_left=179, sigma=0.20, fair=41.9, market=61.0, conf=0.65",cooldown,cooldown_active_0s
2026-04-12T01:27:04.764541+00:00,KXBTC15M-26APR112130-30,no,61,19,4,11.85,"asset=KXBTC15M, spot_now=73071.0050, spot_5m=73099.4000, secs_left=176, sigma=0.20, fair=41.9, market=61.0, conf=0.65",dry_run,
2026-04-12T01:27:07.475635+00:00,KXBTC15M-26APR112130-30,no,61,19,4,11.89,"asset=KXBTC15M, spot_now=73071.0050, spot_5m=73099.4000, secs_left=173, sigma=0.20, fair=41.8, market=61.0, conf=0.65",cooldown,cooldown_active_57s
2026-04-12T01:27:10.339112+00:00,KXBTC15M-26APR112130-30,no,61,21,4,12.96,"asset=KXBTC15M, spot_now=73065.4850, spot_5m=73099.4000, secs_left=170, sigma=0.20, fair=40.1, market=61.0, conf=0.65",cooldown,cooldown_active_54s
2026-04-12T01:27:12.955938+00:00,KXBTC15M-26APR112130-30,no,61,19,4,11.98,"asset=KXBTC15M, spot_now=73071.0050, spot_5m=73099.4000, secs_left=168, sigma=0.20, fair=41.7, market=61.0, conf=0.65",cooldown,cooldown_active_51s
2026-04-12T01:27:15.828228+00:00,KXBTC15M-26APR112130-30,no,61,21,4,13.06,"asset=KXBTC15M, spot_now=73065.4850, spot_5m=73099.4000, secs_left=165, sigma=0.20, fair=40.0, market=61.0, conf=0.65",cooldown,cooldown_active_48s
2026-04-12T01:27:18.475803+00:00,KXBTC15M-26APR112130-30,no,61,24,4,15.18,"asset=KXBTC15M, spot_now=73054.4450, spot_5m=73099.4000, secs_left=162, sigma=0.20, fair=36.7, market=61.0, conf=0.65",cooldown,cooldown_active_46s
2026-04-12T01:27:21.216261+00:00,KXBTC15M-26APR112130-30,no,61,24,4,15.27,"asset=KXBTC15M, spot_now=73041.0200, spot_5m=73099.4000, secs_left=159, sigma=0.26, fair=36.6, market=61.0, conf=0.65",cooldown,cooldown_active_43s
2026-04-12T01:27:23.755528+00:00,KXBTC15M-26APR112130-30,no,61,25,4,15.33,"asset=KXBTC15M, spot_now=73054.4450, spot_5m=73099.4000, secs_left=157, sigma=0.20, fair=36.5, market=61.0, conf=0.65",cooldown,cooldown_active_41s
2026-04-12T01:27:26.626862+00:00,KXBTC15M-26APR112130-30,no,61,25,4,15.41,"asset=KXBTC15M, spot_now=73041.0150, spot_5m=73099.4000, secs_left=154, sigma=0.26, fair=36.4, market=61.0, conf=0.65",cooldown,cooldown_active_38s
2026-04-12T01:27:29.175848+00:00,KXBTC15M-26APR112130-30,no,61,25,4,15.5,"asset=KXBTC15M, spot_now=73041.0150, spot_5m=73099.4000, secs_left=151, sigma=0.26, fair=36.2, market=61.0, conf=0.65",cooldown,cooldown_active_35s
2026-04-12T01:27:32.359388+00:00,KXBTC15M-26APR112130-30,no,61,25,4,15.57,"asset=KXBTC15M, spot_now=73041.0150, spot_5m=73099.4000, secs_left=149, sigma=0.26, fair=36.1, market=61.0, conf=0.65",cooldown,cooldown_active_32s
2026-04-12T01:32:01.879430+00:00,KXBTC15M-26APR112145-45,yes,38,7,1,7.17,"asset=KXBTC15M, spot_now=73035.0050, spot_5m=73065.4800, secs_left=779, sigma=0.20, fair=45.8, market=38.5, conf=1.00",dry_run,
2026-04-12T03:55:13.711370+00:00,KXBTC15M-26APR120000-00,no,50,27,2,18.36,"asset=KXBTC15M, spot=71681.57, strike=71713.01, secs_left=287, sigma=0.20, d2=0.73, fair=23.3, market=50.0, conf=0.70",dry_run,
2026-04-12T04:02:09.405149+00:00,KXBTC15M-26APR120015-15,no,57,18,8,8.88,"asset=KXBTC15M, spot=71644.38, strike=71666.33, secs_left=771, sigma=0.22, d2=0.29, fair=38.7, market=57.0, conf=0.55",dry_run,
2026-04-12T04:15:47.137144+00:00,KXBTC15M-26APR120030-30,no,66,16,1,8.38,"asset=KXBTC15M, spot=71652.37, strike=71652.37, secs_left=853, sigma=0.28, d2=0.00, fair=50.0, market=65.5, conf=0.55",dry_run,
2026-04-12T04:15:55.622000+00:00,KXBTC15M-26APR120030-30,no,66,31,1,16.72,"asset=KXBTC15M, spot=71612.55, strike=71652.37, secs_left=845, sigma=0.28, d2=0.39, fair=34.8, market=65.5, conf=0.55",cooldown,cooldown_active_51s
2026-04-12T04:16:04.496229+00:00,KXBTC15M-26APR120030-30,no,67,15,4,7.41,"asset=KXBTC15M, spot=71612.55, strike=71606.36, secs_left=836, sigma=0.28, d2=0.06, fair=52.4, market=67.0, conf=0.55",cooldown,cooldown_active_42s
2026-04-12T04:16:12.934432+00:00,KXBTC15M-26APR120030-30,no,67,15,4,7.41,"asset=KXBTC15M, spot=71612.55, strike=71606.36, secs_left=827, sigma=0.28, d2=0.06, fair=52.4, market=67.0, conf=0.55",cooldown,cooldown_active_34s
2026-04-12T04:16:21.475720+00:00,KXBTC15M-26APR120030-30,no,67,17,4,8.75,"asset=KXBTC15M, spot=71606.35, strike=71606.36, secs_left=819, sigma=0.28, d2=0.00, fair=50.0, market=67.0, conf=0.55",cooldown,cooldown_active_25s
2026-04-12T04:16:47.071361+00:00,KXBTC15M-26APR120030-30,no,58,12,1,6.64,"asset=KXBTC15M, spot=71594.55, strike=71606.36, secs_left=793, sigma=0.27, d2=0.12, fair=45.2, market=57.5, conf=0.55",cooldown,cooldown_active_0s
2026-04-12T04:16:55.491871+00:00,KXBTC15M-26APR120030-30,no,58,12,1,6.65,"asset=KXBTC15M, spot=71594.55, strike=71606.36, secs_left=785, sigma=0.27, d2=0.12, fair=45.1, market=57.5, conf=0.55",dry_run,
2026-04-12T04:17:04.134832+00:00,KXBTC15M-26APR120030-30,no,58,12,1,6.67,"asset=KXBTC15M, spot=71594.55, strike=71606.36, secs_left=776, sigma=0.27, d2=0.12, fair=45.1, market=57.5, conf=0.55",cooldown,cooldown_active_51s
2026-04-12T04:17:12.691978+00:00,KXBTC15M-26APR120030-30,no,56,23,3,12.14,"asset=KXBTC15M, spot=71565.99, strike=71606.36, secs_left=768, sigma=0.27, d2=0.42, fair=33.6, market=56.5, conf=0.55",cooldown,cooldown_active_42s
2026-04-12T04:37:05.382681+00:00,KXBTC15M-26APR120045-45,yes,48,19,5,9.54,"asset=KXBTC15M, spot=71580.96, strike=71550.24, secs_left=476, sigma=0.25, d2=0.45, fair=67.2, market=48.5, conf=0.55",dry_run,
2026-04-12T04:37:14.056898+00:00,KXBTC15M-26APR120045-45,yes,48,19,5,9.64,"asset=KXBTC15M, spot=71580.96, strike=71550.24, secs_left=466, sigma=0.25, d2=0.45, fair=67.4, market=48.5, conf=0.55",cooldown,cooldown_active_51s
2026-04-12T04:37:22.597231+00:00,KXBTC15M-26APR120045-45,yes,48,19,5,9.72,"asset=KXBTC15M, spot=71580.96, strike=71550.24, secs_left=458, sigma=0.25, d2=0.45, fair=67.5, market=48.5, conf=0.55",cooldown,cooldown_active_42s
2026-04-12T04:37:31.224956+00:00,KXBTC15M-26APR120045-45,yes,48,19,5,9.81,"asset=KXBTC15M, spot=71580.98, strike=71550.24, secs_left=449, sigma=0.25, d2=0.46, fair=67.7, market=48.5, conf=0.55",cooldown,cooldown_active_34s
2026-04-12T04:38:57.415008+00:00,KXBTC15M-26APR120045-45,yes,44,26,3,18.04,"asset=KXBTC15M, spot=71578.91, strike=71550.24, secs_left=364, sigma=0.23, d2=0.52, fair=69.9, market=43.5, conf=0.70",dry_run,
2026-04-12T04:39:06.096567+00:00,KXBTC15M-26APR120045-45,yes,54,16,1,10.8,"asset=KXBTC15M, spot=71578.91, strike=71550.24, secs_left=354, sigma=0.23, d2=0.53, fair=70.1, market=54.5, conf=0.70",cooldown,cooldown_active_51s
2026-04-12T04:39:14.668465+00:00,KXBTC15M-26APR120045-45,yes,54,16,1,10.96,"asset=KXBTC15M, spot=71578.91, strike=71550.24, secs_left=346, sigma=0.23, d2=0.54, fair=70.4, market=54.5, conf=0.70",cooldown,cooldown_active_42s
2026-04-12T04:39:23.281658+00:00,KXBTC15M-26APR120045-45,yes,54,21,1,14.28,"asset=KXBTC15M, spot=71586.12, strike=71550.24, secs_left=337, sigma=0.23, d2=0.68, fair=75.1, market=54.5, conf=0.70",cooldown,cooldown_active_34s
2026-04-12T04:39:31.849463+00:00,KXBTC15M-26APR120045-45,yes,54,21,1,14.48,"asset=KXBTC15M, spot=71586.12, strike=71550.24, secs_left=329, sigma=0.23, d2=0.69, fair=75.4, market=54.5, conf=0.70",cooldown,cooldown_active_25s
2026-04-12T04:39:40.615657+00:00,KXBTC15M-26APR120045-45,yes,54,21,1,14.68,"asset=KXBTC15M, spot=71586.12, strike=71550.24, secs_left=320, sigma=0.23, d2=0.70, fair=75.7, market=54.5, conf=0.70",cooldown,cooldown_active_16s
2026-04-12T04:39:58.203079+00:00,KXBTC15M-26APR120045-45,yes,47,32,4,21.86,"asset=KXBTC15M, spot=71586.12, strike=71550.24, secs_left=303, sigma=0.20, d2=0.81, fair=79.1, market=47.0, conf=0.70",dry_run,
2026-04-12T04:40:06.871811+00:00,KXBTC15M-26APR120045-45,yes,47,32,4,22.11,"asset=KXBTC15M, spot=71586.12, strike=71550.24, secs_left=294, sigma=0.20, d2=0.82, fair=79.4, market=47.0, conf=0.70",cooldown,cooldown_active_51s
2026-04-12T04:40:15.465349+00:00,KXBTC15M-26APR120045-45,yes,47,33,4,22.36,"asset=KXBTC15M, spot=71586.12, strike=71550.24, secs_left=285, sigma=0.20, d2=0.83, fair=79.8, market=47.0, conf=0.70",cooldown,cooldown_active_42s
2026-04-12T04:40:24.083147+00:00,KXBTC15M-26APR120045-45,yes,47,33,4,22.58,"asset=KXBTC15M, spot=71586.05, strike=71550.24, secs_left=276, sigma=0.20, d2=0.85, fair=80.1, market=47.0, conf=0.70",cooldown,cooldown_active_34s
2026-04-12T04:40:32.613370+00:00,KXBTC15M-26APR120045-45,yes,47,33,4,22.84,"asset=KXBTC15M, spot=71586.05, strike=71550.24, secs_left=268, sigma=0.20, d2=0.86, fair=80.5, market=47.0, conf=0.70",cooldown,cooldown_active_25s
2026-04-12T04:40:49.828171+00:00,KXBTC15M-26APR120045-45,yes,48,33,5,22.21,"asset=KXBTC15M, spot=71584.62, strike=71550.24, secs_left=251, sigma=0.20, d2=0.85, fair=80.3, market=47.5, conf=0.70",cooldown,cooldown_active_8s
2026-04-12T04:40:58.937376+00:00,KXBTC15M-26APR120045-45,yes,46,34,3,23.5,"asset=KXBTC15M, spot=71584.62, strike=71550.24, secs_left=242, sigma=0.20, d2=0.87, fair=80.7, market=46.5, conf=0.70",dry_run,
2026-04-12T04:41:07.721268+00:00,KXBTC15M-26APR120045-45,yes,51,30,2,20.82,"asset=KXBTC15M, spot=71584.62, strike=71550.24, secs_left=233, sigma=0.20, d2=0.88, fair=81.2, market=51.0, conf=0.70",cooldown,cooldown_active_51s
2026-04-12T04:41:16.419260+00:00,KXBTC15M-26APR120045-45,yes,51,31,2,21.14,"asset=KXBTC15M, spot=71584.62, strike=71550.24, secs_left=224, sigma=0.20, d2=0.90, fair=81.6, market=51.0, conf=0.70",cooldown,cooldown_active_42s
2026-04-12T04:41:25.126291+00:00,KXBTC15M-26APR120045-45,yes,51,31,2,21.47,"asset=KXBTC15M, spot=71584.62, strike=71550.24, secs_left=215, sigma=0.20, d2=0.92, fair=82.1, market=51.0, conf=0.70",cooldown,cooldown_active_33s
2026-04-12T06:16:08.307031+00:00,KXBTC15M-26APR120230-30,yes,40,12,4,6.09,"asset=KXBTC15M, spot=71764.01, strike=71760.01, secs_left=833, sigma=0.20, d2=0.05, fair=52.2, market=40.0, conf=0.55",dry_run,
2026-04-12T06:20:23.049864+00:00,KXBTC15M-26APR120230-30,yes,20,10,5,6.23,"asset=KXBTC15M, spot=71726.88, strike=71760.01, secs_left=578, sigma=0.20, d2=0.54, fair=29.5, market=19.5, conf=0.70",dry_run,
2026-04-12T06:20:39.866095+00:00,KXBTC15M-26APR120230-30,yes,20,10,5,6.03,"asset=KXBTC15M, spot=71726.88, strike=71760.01, secs_left=560, sigma=0.20, d2=0.55, fair=29.2, market=19.5, conf=0.70",cooldown,cooldown_active_43s
2026-04-12T06:25:10.610569+00:00,KXBTC15M-26APR120230-30,yes,10,15,5,9.54,"asset=KXBTC15M, spot=71729.41, strike=71760.01, secs_left=290, sigma=0.20, d2=0.70, fair=24.2, market=9.5, conf=0.70",dry_run,
2026-04-12T06:25:19.039334+00:00,KXBTC15M-26APR120230-30,yes,8,15,7,9.71,"asset=KXBTC15M, spot=71729.41, strike=71760.01, secs_left=281, sigma=0.20, d2=0.71, fair=23.9, market=8.5, conf=0.70",cooldown,cooldown_active_51s
2026-04-12T06:25:27.510984+00:00,KXBTC15M-26APR120230-30,yes,8,15,7,9.47,"asset=KXBTC15M, spot=71729.41, strike=71760.01, secs_left=273, sigma=0.20, d2=0.72, fair=23.5, market=8.5, conf=0.70",cooldown,cooldown_active_43s
2026-04-12T06:25:44.528220+00:00,KXBTC15M-26APR120230-30,yes,8,13,7,8.16,"asset=KXBTC15M, spot=71727.82, strike=71760.01, secs_left=256, sigma=0.20, d2=0.78, fair=21.7, market=8.5, conf=0.70",cooldown,cooldown_active_26s
2026-04-12T06:25:53.009311+00:00,KXBTC15M-26APR120230-30,yes,8,13,7,7.88,"asset=KXBTC15M, spot=71727.82, strike=71760.01, secs_left=247, sigma=0.20, d2=0.80, fair=21.3, market=8.5, conf=0.70",cooldown,cooldown_active_17s
2026-04-12T06:27:18.429636+00:00,KXBTC15M-26APR120230-30,yes,19,24,6,12.09,"asset=KXBTC15M, spot=71753.96, strike=71760.01, secs_left=162, sigma=0.20, d2=0.19, fair=42.6, market=19.0, conf=0.55",dry_run,
2026-04-12T06:33:21.879061+00:00,KXBTC15M-26APR120245-45,yes,30,16,3,8.62,"asset=KXBTC15M, spot=71702.79, strike=71710.00, secs_left=699, sigma=0.21, d2=0.10, fair=46.0, market=29.5, conf=0.55",dry_run,
2026-04-12T06:33:30.311776+00:00,KXBTC15M-26APR120245-45,yes,30,16,3,8.61,"asset=KXBTC15M, spot=71702.79, strike=71710.00, secs_left=690, sigma=0.21, d2=0.10, fair=46.0, market=29.5, conf=0.55",cooldown,cooldown_active_51s
2026-04-12T06:33:38.728114+00:00,KXBTC15M-26APR120245-45,yes,30,16,3,8.59,"asset=KXBTC15M, spot=71702.79, strike=71710.00, secs_left=682, sigma=0.21, d2=0.10, fair=45.9, market=29.5, conf=0.55",cooldown,cooldown_active_43s
2026-04-12T06:33:47.355548+00:00,KXBTC15M-26APR120245-45,yes,30,12,3,6.07,"asset=KXBTC15M, spot=71694.65, strike=71710.00, secs_left=673, sigma=0.21, d2=0.22, fair=41.4, market=29.5, conf=0.55",cooldown,cooldown_active_34s
2026-04-12T06:33:55.767431+00:00,KXBTC15M-26APR120245-45,yes,30,12,3,6.04,"asset=KXBTC15M, spot=71694.65, strike=71710.00, secs_left=665, sigma=0.21, d2=0.22, fair=41.3, market=29.5, conf=0.55",cooldown,cooldown_active_26s
