ts_utc,ticker,side,price,edge_cents,spread_cents,score,reason,status,status_reason
2026-04-10T13:24:37.861466+00:00,KXBTC15M-26APR100930-30,no,72,21,13,18.75,"asset=KXBTC15M, spot_now=72296.4000, spot_5m=72234.7000, secs_left=1370693, sigma=0.28, fair=50.1, market=71.5, conf=1.00",dry_run,
2026-04-10T13:24:40.418180+00:00,KXBTC15M-26APR100930-30,no,72,21,13,18.75,"asset=KXBTC15M, spot_now=72296.4000, spot_5m=72234.7000, secs_left=1370690, sigma=0.28, fair=50.1, market=71.5, conf=1.00",cooldown,cooldown_active_57s
2026-04-10T13:24:43.904791+00:00,KXBTC15M-26APR100930-30,no,72,21,13,18.75,"asset=KXBTC15M, spot_now=72296.4000, spot_5m=72234.7000, secs_left=1370687, sigma=0.28, fair=50.1, market=71.5, conf=1.00",cooldown,cooldown_active_53s
2026-04-10T13:24:46.577187+00:00,KXBTC15M-26APR100930-30,no,72,21,13,18.75,"asset=KXBTC15M, spot_now=72299.9700, spot_5m=72234.7000, secs_left=1370684, sigma=0.29, fair=50.1, market=71.5, conf=1.00",cooldown,cooldown_active_51s
2026-04-10T13:24:49.829733+00:00,KXBTC15M-26APR100930-30,no,70,20,6,18.65,"asset=KXBTC15M, spot_now=72299.9700, spot_5m=72234.7000, secs_left=1370681, sigma=0.29, fair=50.1, market=70.0, conf=1.00",cooldown,cooldown_active_48s
2026-04-10T13:24:52.326761+00:00,KXBTC15M-26APR100930-30,no,70,20,6,18.65,"asset=KXBTC15M, spot_now=72294.2100, spot_5m=72234.7000, secs_left=1370678, sigma=0.27, fair=50.1, market=70.0, conf=1.00",cooldown,cooldown_active_45s
2026-04-10T13:24:55.756345+00:00,KXBTC15M-26APR100930-30,no,70,20,6,18.65,"asset=KXBTC15M, spot_now=72294.2100, spot_5m=72234.7000, secs_left=1370675, sigma=0.27, fair=50.1, market=70.0, conf=1.00",cooldown,cooldown_active_42s
2026-04-10T13:24:58.493343+00:00,KXBTC15M-26APR100930-30,no,70,20,6,18.65,"asset=KXBTC15M, spot_now=72294.2100, spot_5m=72234.7000, secs_left=1370672, sigma=0.27, fair=50.1, market=70.0, conf=1.00",cooldown,cooldown_active_39s
2026-04-10T13:25:02.129038+00:00,KXBTC15M-26APR100930-30,no,70,20,6,18.69,"asset=KXBTC15M, spot_now=72267.8450, spot_5m=72234.7000, secs_left=1370669, sigma=0.20, fair=50.1, market=70.0, conf=1.00",cooldown,cooldown_active_35s
2026-04-10T13:25:04.612230+00:00,KXBTC15M-26APR100930-30,no,70,20,6,18.68,"asset=KXBTC15M, spot_now=72268.5050, spot_5m=72231.9400, secs_left=1370665, sigma=0.20, fair=50.1, market=70.0, conf=1.00",cooldown,cooldown_active_33s
2026-04-10T13:25:08.043320+00:00,KXBTC15M-26APR100930-30,no,66,16,2,15.48,"asset=KXBTC15M, spot_now=72268.5050, spot_5m=72231.9400, secs_left=1370663, sigma=0.20, fair=50.1, market=66.0, conf=1.00",cooldown,cooldown_active_29s
2026-04-10T13:25:10.661972+00:00,KXBTC15M-26APR100930-30,no,66,16,2,15.51,"asset=KXBTC15M, spot_now=72259.7050, spot_5m=72231.9400, secs_left=1370659, sigma=0.20, fair=50.1, market=66.0, conf=1.00",cooldown,cooldown_active_27s
2026-04-10T13:25:14.276544+00:00,KXBTC15M-26APR100930-30,no,66,16,2,15.47,"asset=KXBTC15M, spot_now=72270.6650, spot_5m=72231.9400, secs_left=1370657, sigma=0.20, fair=50.1, market=66.0, conf=1.00",cooldown,cooldown_active_23s
2026-04-10T13:25:16.895175+00:00,KXBTC15M-26APR100930-30,no,66,16,2,15.51,"asset=KXBTC15M, spot_now=72259.7050, spot_5m=72231.9400, secs_left=1370653, sigma=0.20, fair=50.1, market=66.0, conf=1.00",cooldown,cooldown_active_20s
2026-04-10T13:25:20.198316+00:00,KXBTC15M-26APR100930-30,no,68,18,4,17.08,"asset=KXBTC15M, spot_now=72269.2150, spot_5m=72231.9400, secs_left=1370651, sigma=0.20, fair=50.1, market=68.0, conf=1.00",cooldown,cooldown_active_17s
2026-04-10T13:25:22.578092+00:00,KXBTC15M-26APR100930-30,no,68,18,4,17.06,"asset=KXBTC15M, spot_now=72275.4550, spot_5m=72231.9400, secs_left=1370648, sigma=0.20, fair=50.1, market=68.0, conf=1.00",cooldown,cooldown_active_15s
2026-04-10T13:25:25.723244+00:00,KXBTC15M-26APR100930-30,no,68,18,4,17.05,"asset=KXBTC15M, spot_now=72278.0300, spot_5m=72231.9400, secs_left=1370645, sigma=0.21, fair=50.1, market=68.0, conf=1.00",cooldown,cooldown_active_12s
2026-04-10T13:25:28.190594+00:00,KXBTC15M-26APR100930-30,no,68,18,4,17.06,"asset=KXBTC15M, spot_now=72275.4550, spot_5m=72231.9400, secs_left=1370642, sigma=0.20, fair=50.1, market=68.0, conf=1.00",cooldown,cooldown_active_9s
2026-04-10T13:25:31.949470+00:00,KXBTC15M-26APR100930-30,no,68,18,4,17.05,"asset=KXBTC15M, spot_now=72278.0300, spot_5m=72231.9400, secs_left=1370639, sigma=0.21, fair=50.1, market=68.0, conf=1.00",cooldown,cooldown_active_5s
2026-04-10T13:25:34.646602+00:00,KXBTC15M-26APR100930-30,no,68,18,4,17.05,"asset=KXBTC15M, spot_now=72278.0300, spot_5m=72231.9400, secs_left=1370635, sigma=0.21, fair=50.1, market=68.0, conf=1.00",cooldown,cooldown_active_3s
2026-04-10T13:25:37.964671+00:00,KXBTC15M-26APR100930-30,no,71,21,4,20.05,"asset=KXBTC15M, spot_now=72278.0300, spot_5m=72231.9400, secs_left=1370633, sigma=0.21, fair=50.1, market=71.0, conf=1.00",dry_run,
2026-04-10T13:25:40.779408+00:00,KXBTC15M-26APR100930-30,no,71,21,4,20.05,"asset=KXBTC15M, spot_now=72292.6250, spot_5m=72231.9400, secs_left=1370629, sigma=0.27, fair=50.1, market=71.0, conf=1.00",cooldown,cooldown_active_57s
2026-04-10T13:25:44.185765+00:00,KXBTC15M-26APR100930-30,no,75,25,4,24.05,"asset=KXBTC15M, spot_now=72292.6250, spot_5m=72231.9400, secs_left=1370627, sigma=0.27, fair=50.1, market=75.0, conf=1.00",cooldown,cooldown_active_53s
2026-04-10T13:25:46.827090+00:00,KXBTC15M-26APR100930-30,no,75,25,4,24.05,"asset=KXBTC15M, spot_now=72298.1950, spot_5m=72231.9400, secs_left=1370623, sigma=0.30, fair=50.1, market=75.0, conf=1.00",cooldown,cooldown_active_51s
2026-04-10T13:25:50.342862+00:00,KXBTC15M-26APR100930-30,no,75,25,4,24.05,"asset=KXBTC15M, spot_now=72298.1950, spot_5m=72231.9400, secs_left=1370621, sigma=0.30, fair=50.1, market=75.0, conf=1.00",cooldown,cooldown_active_47s
2026-04-10T13:25:52.717308+00:00,KXBTC15M-26APR100930-30,no,75,25,4,24.05,"asset=KXBTC15M, spot_now=72298.1950, spot_5m=72231.9400, secs_left=1370617, sigma=0.30, fair=50.1, market=75.0, conf=1.00",cooldown,cooldown_active_45s
2026-04-10T13:25:56.090677+00:00,KXBTC15M-26APR100930-30,no,76,26,4,25.05,"asset=KXBTC15M, spot_now=72297.7250, spot_5m=72231.9400, secs_left=1370615, sigma=0.30, fair=50.1, market=76.0, conf=1.00",cooldown,cooldown_active_41s
2026-04-10T13:25:58.428099+00:00,KXBTC15M-26APR100930-30,no,76,26,4,25.05,"asset=KXBTC15M, spot_now=72289.5400, spot_5m=72231.9400, secs_left=1370612, sigma=0.26, fair=50.1, market=76.0, conf=1.00",cooldown,cooldown_active_39s
2026-04-10T13:26:01.891620+00:00,KXBTC15M-26APR100930-30,no,76,26,4,25.05,"asset=KXBTC15M, spot_now=72289.5400, spot_5m=72231.9400, secs_left=1370609, sigma=0.26, fair=50.1, market=76.0, conf=1.00",cooldown,cooldown_active_36s
2026-04-10T13:26:04.640320+00:00,KXBTC15M-26APR100930-30,no,76,26,4,25.05,"asset=KXBTC15M, spot_now=72289.5400, spot_5m=72237.0200, secs_left=1370605, sigma=0.24, fair=50.1, market=76.0, conf=1.00",cooldown,cooldown_active_33s
2026-04-10T13:26:08.170958+00:00,KXBTC15M-26APR100930-30,no,76,26,4,25.05,"asset=KXBTC15M, spot_now=72289.5400, spot_5m=72237.0200, secs_left=1370603, sigma=0.24, fair=50.1, market=76.0, conf=1.00",cooldown,cooldown_active_29s
2026-04-10T13:26:10.687719+00:00,KXBTC15M-26APR100930-30,no,76,26,4,25.05,"asset=KXBTC15M, spot_now=72305.6850, spot_5m=72237.0200, secs_left=1370599, sigma=0.31, fair=50.1, market=76.0, conf=1.00",cooldown,cooldown_active_27s
2026-04-10T13:26:13.752495+00:00,KXBTC15M-26APR100930-30,no,78,28,4,27.05,"asset=KXBTC15M, spot_now=72296.0050, spot_5m=72237.0200, secs_left=1370597, sigma=0.26, fair=50.1, market=78.0, conf=1.00",cooldown,cooldown_active_24s
2026-04-10T13:26:16.514311+00:00,KXBTC15M-26APR100930-30,no,78,28,4,27.05,"asset=KXBTC15M, spot_now=72296.0050, spot_5m=72237.0200, secs_left=1370594, sigma=0.26, fair=50.1, market=78.0, conf=1.00",cooldown,cooldown_active_21s
2026-04-10T13:26:20.016279+00:00,KXBTC15M-26APR100930-30,no,78,28,4,27.05,"asset=KXBTC15M, spot_now=72285.5750, spot_5m=72237.0200, secs_left=1370591, sigma=0.22, fair=50.1, market=78.0, conf=1.00",cooldown,cooldown_active_17s
2026-04-10T13:26:22.432734+00:00,KXBTC15M-26APR100930-30,no,78,28,4,27.05,"asset=KXBTC15M, spot_now=72291.9950, spot_5m=72237.0200, secs_left=1370588, sigma=0.25, fair=50.1, market=78.0, conf=1.00",cooldown,cooldown_active_15s
2026-04-10T13:26:25.686096+00:00,KXBTC15M-26APR100930-30,no,78,28,4,27.05,"asset=KXBTC15M, spot_now=72291.9950, spot_5m=72237.0200, secs_left=1370585, sigma=0.25, fair=50.1, market=78.0, conf=1.00",cooldown,cooldown_active_12s
2026-04-10T13:26:28.398136+00:00,KXBTC15M-26APR100930-30,no,78,28,4,27.05,"asset=KXBTC15M, spot_now=72298.1950, spot_5m=72237.0200, secs_left=1370582, sigma=0.27, fair=50.1, market=78.0, conf=1.00",cooldown,cooldown_active_9s
2026-04-10T13:26:32.245072+00:00,KXBTC15M-26APR100930-30,no,80,30,4,29.05,"asset=KXBTC15M, spot_now=72298.1950, spot_5m=72237.0200, secs_left=1370579, sigma=0.27, fair=50.1, market=80.0, conf=1.00",cooldown,cooldown_active_5s
2026-04-10T13:26:34.693019+00:00,KXBTC15M-26APR100930-30,no,80,30,4,29.05,"asset=KXBTC15M, spot_now=72298.1950, spot_5m=72237.0200, secs_left=1370575, sigma=0.27, fair=50.1, market=80.0, conf=1.00",cooldown,cooldown_active_3s
2026-04-10T13:26:38.118973+00:00,KXBTC15M-26APR100930-30,no,80,30,4,29.05,"asset=KXBTC15M, spot_now=72308.0450, spot_5m=72237.0200, secs_left=1370573, sigma=0.32, fair=50.1, market=80.0, conf=1.00",dry_run,
2026-04-10T13:26:40.462282+00:00,KXBTC15M-26APR100930-30,no,80,30,4,29.05,"asset=KXBTC15M, spot_now=72308.0450, spot_5m=72237.0200, secs_left=1370570, sigma=0.32, fair=50.1, market=80.0, conf=1.00",cooldown,cooldown_active_57s
2026-04-10T13:26:43.850009+00:00,KXBTC15M-26APR100930-30,no,80,30,4,29.05,"asset=KXBTC15M, spot_now=72308.0450, spot_5m=72237.0200, secs_left=1370567, sigma=0.32, fair=50.1, market=80.0, conf=1.00",cooldown,cooldown_active_54s
2026-04-10T13:26:46.233783+00:00,KXBTC15M-26APR100930-30,no,80,30,4,29.05,"asset=KXBTC15M, spot_now=72308.0450, spot_5m=72237.0200, secs_left=1370564, sigma=0.32, fair=50.1, market=80.0, conf=1.00",cooldown,cooldown_active_51s
2026-04-10T13:26:49.499288+00:00,KXBTC15M-26APR100930-30,no,80,30,4,29.05,"asset=KXBTC15M, spot_now=72308.0450, spot_5m=72237.0200, secs_left=1370561, sigma=0.32, fair=50.1, market=80.0, conf=1.00",cooldown,cooldown_active_48s
2026-04-10T13:26:51.765220+00:00,KXBTC15M-26APR100930-30,no,80,30,4,29.05,"asset=KXBTC15M, spot_now=72291.0150, spot_5m=72237.0200, secs_left=1370558, sigma=0.24, fair=50.1, market=80.0, conf=1.00",cooldown,cooldown_active_46s
2026-04-10T13:26:54.739251+00:00,KXBTC15M-26APR100930-30,no,80,30,4,29.05,"asset=KXBTC15M, spot_now=72308.0450, spot_5m=72237.0200, secs_left=1370556, sigma=0.32, fair=50.1, market=80.0, conf=1.00",cooldown,cooldown_active_43s
2026-04-10T13:26:57.284856+00:00,KXBTC15M-26APR100930-30,no,80,30,4,29.05,"asset=KXBTC15M, spot_now=72291.4050, spot_5m=72237.0200, secs_left=1370553, sigma=0.24, fair=50.1, market=80.0, conf=1.00",cooldown,cooldown_active_40s
2026-04-10T13:27:00.606314+00:00,KXBTC15M-26APR100930-30,no,81,31,4,30.05,"asset=KXBTC15M, spot_now=72291.4050, spot_5m=72237.0200, secs_left=1370550, sigma=0.24, fair=50.1, market=81.0, conf=1.00",cooldown,cooldown_active_37s
2026-04-10T13:27:02.901262+00:00,KXBTC15M-26APR100930-30,no,81,31,4,30.15,"asset=KXBTC15M, spot_now=72290.3550, spot_5m=72274.3300, secs_left=1370547, sigma=0.20, fair=50.1, market=81.0, conf=1.00",cooldown,cooldown_active_35s
2026-04-10T13:27:06.140988+00:00,KXBTC15M-26APR100930-30,no,81,31,4,30.15,"asset=KXBTC15M, spot_now=72290.3550, spot_5m=72274.3300, secs_left=1370545, sigma=0.20, fair=50.1, market=81.0, conf=1.00",cooldown,cooldown_active_31s
2026-04-10T13:27:08.503267+00:00,KXBTC15M-26APR100930-30,no,81,31,4,30.16,"asset=KXBTC15M, spot_now=72286.2650, spot_5m=72274.3300, secs_left=1370542, sigma=0.20, fair=50.0, market=81.0, conf=1.00",cooldown,cooldown_active_29s
2026-04-10T13:27:11.843428+00:00,KXBTC15M-26APR100930-30,no,70,20,7,19.06,"asset=KXBTC15M, spot_now=72286.2650, spot_5m=72274.3300, secs_left=1370539, sigma=0.20, fair=50.0, market=70.5, conf=1.00",cooldown,cooldown_active_26s
2026-04-10T13:27:14.197916+00:00,KXBTC15M-26APR100930-30,no,70,21,7,19.14,"asset=KXBTC15M, spot_now=72261.6600, spot_5m=72274.3300, secs_left=1370536, sigma=0.20, fair=50.0, market=70.5, conf=1.00",cooldown,cooldown_active_23s
2026-04-10T13:27:17.516889+00:00,KXBTC15M-26APR100930-30,no,70,21,7,19.14,"asset=KXBTC15M, spot_now=72261.6600, spot_5m=72274.3300, secs_left=1370533, sigma=0.20, fair=50.0, market=70.5, conf=1.00",cooldown,cooldown_active_20s
2026-04-10T13:27:20.106352+00:00,KXBTC15M-26APR100930-30,no,70,20,7,19.06,"asset=KXBTC15M, spot_now=72285.2900, spot_5m=72274.3300, secs_left=1370530, sigma=0.20, fair=50.0, market=70.5, conf=1.00",cooldown,cooldown_active_18s
2026-04-10T13:27:23.490025+00:00,KXBTC15M-26APR100930-30,no,70,21,7,19.17,"asset=KXBTC15M, spot_now=72254.1950, spot_5m=72274.3300, secs_left=1370528, sigma=0.20, fair=49.9, market=70.5, conf=1.00",cooldown,cooldown_active_14s
2026-04-10T13:27:25.873110+00:00,KXBTC15M-26APR100930-30,no,70,21,7,19.17,"asset=KXBTC15M, spot_now=72254.1950, spot_5m=72274.3300, secs_left=1370524, sigma=0.20, fair=49.9, market=70.5, conf=1.00",cooldown,cooldown_active_12s
2026-04-10T13:27:29.263582+00:00,KXBTC15M-26APR100930-30,no,75,25,4,24.25,"asset=KXBTC15M, spot_now=72260.4550, spot_5m=72274.3300, secs_left=1370522, sigma=0.20, fair=50.0, market=75.0, conf=1.00",cooldown,cooldown_active_8s
2026-04-10T13:27:31.877566+00:00,KXBTC15M-26APR100930-30,no,75,25,4,24.25,"asset=KXBTC15M, spot_now=72260.4550, spot_5m=72274.3300, secs_left=1370518, sigma=0.20, fair=50.0, market=75.0, conf=1.00",cooldown,cooldown_active_6s
2026-04-10T13:27:35.362574+00:00,KXBTC15M-26APR100930-30,no,75,25,4,24.24,"asset=KXBTC15M, spot_now=72260.7550, spot_5m=72274.3300, secs_left=1370515, sigma=0.20, fair=50.0, market=75.0, conf=1.00",cooldown,cooldown_active_2s
2026-04-10T13:27:37.776970+00:00,KXBTC15M-26APR100930-30,no,75,25,4,24.24,"asset=KXBTC15M, spot_now=72260.7550, spot_5m=72274.3300, secs_left=1370512, sigma=0.20, fair=50.0, market=75.0, conf=1.00",cooldown,cooldown_active_0s
2026-04-10T13:27:41.162928+00:00,KXBTC15M-26APR100930-30,no,75,25,4,24.24,"asset=KXBTC15M, spot_now=72260.7550, spot_5m=72274.3300, secs_left=1370510, sigma=0.20, fair=50.0, market=75.0, conf=1.00",dry_run,
2026-04-10T13:27:43.576753+00:00,KXBTC15M-26APR100930-30,no,75,25,4,24.18,"asset=KXBTC15M, spot_now=72281.5200, spot_5m=72274.3300, secs_left=1370507, sigma=0.20, fair=50.0, market=75.0, conf=1.00",cooldown,cooldown_active_57s
2026-04-10T13:27:46.653348+00:00,KXBTC15M-26APR100930-30,no,82,31,11,29.28,"asset=KXBTC15M, spot_now=72281.5200, spot_5m=72274.3300, secs_left=1370504, sigma=0.20, fair=50.0, market=81.5, conf=1.00",cooldown,cooldown_active_54s
2026-04-10T13:27:49.062798+00:00,KXBTC15M-26APR100930-30,no,82,31,11,29.25,"asset=KXBTC15M, spot_now=72290.3300, spot_5m=72274.3300, secs_left=1370501, sigma=0.20, fair=50.1, market=81.5, conf=1.00",cooldown,cooldown_active_52s
2026-04-10T13:27:52.717849+00:00,KXBTC15M-26APR100930-30,no,82,31,11,29.25,"asset=KXBTC15M, spot_now=72290.3300, spot_5m=72274.3300, secs_left=1370498, sigma=0.20, fair=50.1, market=81.5, conf=1.00",cooldown,cooldown_active_48s
2026-04-10T13:27:55.147820+00:00,KXBTC15M-26APR100930-30,no,82,31,11,29.22,"asset=KXBTC15M, spot_now=72297.1050, spot_5m=72274.3300, secs_left=1370495, sigma=0.20, fair=50.1, market=81.5, conf=1.00",cooldown,cooldown_active_46s
2026-04-10T13:27:58.826537+00:00,KXBTC15M-26APR100930-30,no,82,31,11,29.21,"asset=KXBTC15M, spot_now=72302.5450, spot_5m=72274.3300, secs_left=1370492, sigma=0.20, fair=50.1, market=81.5, conf=1.00",cooldown,cooldown_active_42s
2026-04-10T13:28:01.126119+00:00,KXBTC15M-26APR100930-30,no,82,31,11,29.22,"asset=KXBTC15M, spot_now=72297.1050, spot_5m=72274.3300, secs_left=1370489, sigma=0.20, fair=50.1, market=81.5, conf=1.00",cooldown,cooldown_active_40s
2026-04-10T13:28:04.593455+00:00,KXBTC15M-26APR100930-30,no,80,30,4,29.14,"asset=KXBTC15M, spot_now=72284.8050, spot_5m=72265.5300, secs_left=1370486, sigma=0.20, fair=50.1, market=80.0, conf=1.00",cooldown,cooldown_active_36s
2026-04-10T13:28:06.941264+00:00,KXBTC15M-26APR100930-30,no,80,30,4,29.16,"asset=KXBTC15M, spot_now=72277.9250, spot_5m=72265.5300, secs_left=1370483, sigma=0.20, fair=50.0, market=80.0, conf=1.00",cooldown,cooldown_active_34s
2026-04-10T13:28:10.138186+00:00,KXBTC15M-26APR100930-30,no,80,30,4,29.15,"asset=KXBTC15M, spot_now=72280.0050, spot_5m=72265.5300, secs_left=1370481, sigma=0.20, fair=50.0, market=80.0, conf=1.00",cooldown,cooldown_active_31s
2026-04-10T13:28:12.862790+00:00,KXBTC15M-26APR100930-30,no,80,30,4,29.16,"asset=KXBTC15M, spot_now=72277.9250, spot_5m=72265.5300, secs_left=1370477, sigma=0.20, fair=50.0, market=80.0, conf=1.00",cooldown,cooldown_active_28s
2026-04-10T13:28:16.225608+00:00,KXBTC15M-26APR100930-30,no,80,30,4,29.16,"asset=KXBTC15M, spot_now=72277.9250, spot_5m=72265.5300, secs_left=1370475, sigma=0.20, fair=50.0, market=80.0, conf=1.00",cooldown,cooldown_active_24s
2026-04-10T13:28:18.893555+00:00,KXBTC15M-26APR100930-30,no,80,30,4,29.13,"asset=KXBTC15M, spot_now=72285.2550, spot_5m=72265.5300, secs_left=1370471, sigma=0.20, fair=50.1, market=80.0, conf=1.00",cooldown,cooldown_active_22s
2026-04-10T13:28:21.948572+00:00,KXBTC15M-26APR100930-30,no,80,30,4,29.13,"asset=KXBTC15M, spot_now=72285.2550, spot_5m=72265.5300, secs_left=1370469, sigma=0.20, fair=50.1, market=80.0, conf=1.00",cooldown,cooldown_active_19s
2026-04-10T13:28:24.381315+00:00,KXBTC15M-26APR100930-30,no,80,30,4,29.11,"asset=KXBTC15M, spot_now=72292.6650, spot_5m=72265.5300, secs_left=1370466, sigma=0.20, fair=50.1, market=80.0, conf=1.00",cooldown,cooldown_active_16s
2026-04-11T01:24:22.794114+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.93,"asset=KXBTC15M, spot_now=72767.4150, spot_5m=72759.0500, secs_left=1328228, sigma=0.20, fair=50.0, market=16.0, conf=1.00",dry_run,
2026-04-11T01:24:25.228530+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.92,"asset=KXBTC15M, spot_now=72763.6250, spot_5m=72759.0500, secs_left=1328225, sigma=0.20, fair=50.0, market=16.0, conf=1.00",cooldown,cooldown_active_57s
2026-04-11T01:24:27.969442+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.92,"asset=KXBTC15M, spot_now=72763.6250, spot_5m=72759.0500, secs_left=1328222, sigma=0.20, fair=50.0, market=16.0, conf=1.00",cooldown,cooldown_active_54s
2026-04-11T01:24:30.451297+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.92,"asset=KXBTC15M, spot_now=72763.6250, spot_5m=72759.0500, secs_left=1328220, sigma=0.20, fair=50.0, market=16.0, conf=1.00",cooldown,cooldown_active_52s
2026-04-11T01:24:33.966372+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.92,"asset=KXBTC15M, spot_now=72763.6250, spot_5m=72759.0500, secs_left=1328217, sigma=0.20, fair=50.0, market=16.0, conf=1.00",cooldown,cooldown_active_48s
2026-04-11T01:24:36.488198+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.92,"asset=KXBTC15M, spot_now=72763.6250, spot_5m=72759.0500, secs_left=1328214, sigma=0.20, fair=50.0, market=16.0, conf=1.00",cooldown,cooldown_active_46s
2026-04-11T01:24:39.794959+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.95,"asset=KXBTC15M, spot_now=72773.1550, spot_5m=72759.0500, secs_left=1328211, sigma=0.20, fair=50.0, market=16.0, conf=1.00",cooldown,cooldown_active_42s
2026-04-11T01:24:42.109627+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.95,"asset=KXBTC15M, spot_now=72773.1550, spot_5m=72759.0500, secs_left=1328208, sigma=0.20, fair=50.0, market=16.0, conf=1.00",cooldown,cooldown_active_40s
2026-04-11T01:24:45.494043+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.95,"asset=KXBTC15M, spot_now=72773.1800, spot_5m=72759.0500, secs_left=1328206, sigma=0.20, fair=50.0, market=16.0, conf=1.00",cooldown,cooldown_active_37s
2026-04-11T01:24:47.896436+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.95,"asset=KXBTC15M, spot_now=72773.1800, spot_5m=72759.0500, secs_left=1328202, sigma=0.20, fair=50.0, market=16.0, conf=1.00",cooldown,cooldown_active_34s
2026-04-11T01:24:51.471115+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.95,"asset=KXBTC15M, spot_now=72773.1800, spot_5m=72759.0500, secs_left=1328200, sigma=0.20, fair=50.0, market=16.0, conf=1.00",cooldown,cooldown_active_31s
2026-04-11T01:24:53.759678+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.95,"asset=KXBTC15M, spot_now=72772.5950, spot_5m=72759.0500, secs_left=1328196, sigma=0.20, fair=50.0, market=16.0, conf=1.00",cooldown,cooldown_active_29s
2026-04-11T01:24:57.342851+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.95,"asset=KXBTC15M, spot_now=72772.5950, spot_5m=72759.0500, secs_left=1328193, sigma=0.20, fair=50.0, market=16.0, conf=1.00",cooldown,cooldown_active_25s
2026-04-11T01:24:59.740742+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.95,"asset=KXBTC15M, spot_now=72772.5950, spot_5m=72759.0500, secs_left=1328190, sigma=0.20, fair=50.0, market=16.0, conf=1.00",cooldown,cooldown_active_23s
2026-04-11T01:25:03.141988+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.9,"asset=KXBTC15M, spot_now=72772.5950, spot_5m=72773.9900, secs_left=1328188, sigma=0.20, fair=50.0, market=16.0, conf=1.00",cooldown,cooldown_active_19s
2026-04-11T01:25:06.010647+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.89,"asset=KXBTC15M, spot_now=72770.0450, spot_5m=72773.9900, secs_left=1328184, sigma=0.20, fair=50.0, market=16.0, conf=1.00",cooldown,cooldown_active_16s
2026-04-11T01:25:09.560690+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.89,"asset=KXBTC15M, spot_now=72770.0450, spot_5m=72773.9900, secs_left=1328181, sigma=0.20, fair=50.0, market=16.0, conf=1.00",cooldown,cooldown_active_13s
2026-04-11T01:25:11.916712+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.89,"asset=KXBTC15M, spot_now=72770.0450, spot_5m=72773.9900, secs_left=1328178, sigma=0.20, fair=50.0, market=16.0, conf=1.00",cooldown,cooldown_active_10s
2026-04-11T01:25:15.276310+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.89,"asset=KXBTC15M, spot_now=72770.0450, spot_5m=72773.9900, secs_left=1328176, sigma=0.20, fair=50.0, market=16.0, conf=1.00",cooldown,cooldown_active_7s
2026-04-11T01:25:17.988324+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.84,"asset=KXBTC15M, spot_now=72756.3550, spot_5m=72773.9900, secs_left=1328172, sigma=0.20, fair=49.9, market=16.0, conf=1.00",cooldown,cooldown_active_4s
2026-04-11T01:25:21.551170+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.84,"asset=KXBTC15M, spot_now=72756.3550, spot_5m=72773.9900, secs_left=1328169, sigma=0.20, fair=49.9, market=16.0, conf=1.00",cooldown,cooldown_active_1s
2026-04-11T01:25:23.963293+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.82,"asset=KXBTC15M, spot_now=72750.0050, spot_5m=72773.9900, secs_left=1328166, sigma=0.20, fair=49.9, market=16.0, conf=1.00",dry_run,
2026-04-11T01:25:27.641457+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.82,"asset=KXBTC15M, spot_now=72750.4950, spot_5m=72773.9900, secs_left=1328163, sigma=0.20, fair=49.9, market=16.0, conf=1.00",cooldown,cooldown_active_56s
2026-04-11T01:25:30.039656+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.82,"asset=KXBTC15M, spot_now=72750.0050, spot_5m=72773.9900, secs_left=1328160, sigma=0.20, fair=49.9, market=16.0, conf=1.00",cooldown,cooldown_active_53s
2026-04-11T01:25:33.518641+00:00,KXBTC15M-26APR102130-30,yes,16,34,1,33.85,"asset=KXBTC15M, spot_now=72758.7550, spot_5m=72773.9900, secs_left=1328158, sigma=0.20, fair=49.9, market=16.0, conf=1.00",cooldown,cooldown_active_50s
